          amount       legrep   month  optime
         6000.00	1	107	2.6
         3000.00	0	110	2.6
          100.00	0	105	2.7
         7097.00	1	107	2.7
         5000.00	1	109	2.7
         6969.68	0	103	2.8
         3869.00	0	107	2.8
         7213.50	1	108	2.8
         1314.10	0	109	2.8
         6342.15	1	110	2.8
         4920.01	1	105	2.9
         1801.35	0	106	2.9
        24435.00	1	110	2.9
         1325.00	1	105	3
          168.84	0	103	3
        10000.00	1	106	3
         6673.50	1	107	3
        24135.00	1	110	3
         1885.65	0	109	3
         9805.10	1	105	3.1
         6458.05	1	106	3.1
        11874.50	1	110	3.1
         5303.45	1	103	3.2
        10000.00	1	106	3.2
         5000.00	1	107	3.2
         8000.00	1	110	3.2
         4000.00	1	111	3.2
         3148.00	1	105	3.3
         1021.00	0	108	3.3
         6719.50	1	109	3.3
         5793.17	1	103	3.4
        14725.81	1	105	3.4
         7987.50	0	106	3.4
         3100.00	1	109	3.4
          500.35	0	109	3.4
         2729.40	0	105	3.5
         2894.10	0	106	3.5
         1994.00	1	106	3.5
          500.00	0	109	3.5
         7248.36	1	103	3.6
         5309.00	0	108	3.6
           38.00	0	109	3.6
          375.87	0	103	3.7
          427.17	0	106	3.7
         7765.00	1	108	3.7
         1800.00	1	110	3.7
         5000.00	1	111	3.7
         5000.00	1	104	3.8
         6248.35	1	108	3.8 
         4938.00	1	109	3.8
         6424.00	1	104	3.9
         6400.00	1	104	3.9
         6144.05	0	106	3.9
        10081.15	1	108	3.9
         5598.00	1	111	3.9
         2762.00	0	110	3.9
         1219.50	0	104	4
         3515.80	1	106	4
         4699.00	1	111	4
         9664.62	1	105	4.1
         9481.94	1	108	4.1
         5000.00	0	107	4.1
         1220.21	0	109	4.1
         3976.00	1	110	4.1
          878.12	0	105	4.2
        20000.00	1	106	4.2
         3500.00	1	110	4.2
         4991.75	1	103	4.3
         4500.00	1	104	4.3
         3455.00	1	108	4.3
         2500.00	1	111	4.3
         4500.00	1	109	4.3
         3718.50	1	103	4.4
        12417.00	1	108	4.4
         5963.20	1	107	4.4
         5541.00	1	111	4.4
          649.68	0	103	4.5
          370.05	0	107	4.5
         5000.00	1	111	4.5
         5000.00	1	109	4.5
         6524.56	1	103	4.6
         7293.35	1	107	4.6
        37413.25	1	108	4.6
         3021.00	0	109	4.6
         5098.00	1	105	4.7
          383.80	0	107	4.7
         6795.50	1	110	4.7
        10000.00	1	105	4.8
         6505.16	0	103	4.8
         3500.00	1	106	4.8
         4000.00	1	106	4.8
         8500.00	1	111	4.8
        19912.57	1	110	4.8
         5000.00	1	104	4.9
         6295.30	1	106	4.9
         8742.00	1	111	4.9
        19000.00	1	104	5
        17904.38	1	107	5
         7074.55	1	107	5
         5628.75	1	109	5
        17901.50	1	111	5
         2920.00	1	105	5.1
        33000.00	1	107	5.1
         4000.00	1	109	5.1
         8229.40	1	104	5.2
         8090.76	0	105	5.2
        10213.55	1	106	5.2
         7827.01	1	106	5.2
         1624.99	0	111	5.2
          744.50	0	109	5.2
         2788.25	0	104	5.3
         2521.00	1	107	5.3
        11500.00	1	110	5.3
         5136.19	1	103	5.4
        16368.50	1	107	5.4
         8104.00	1	110	5.4
         2736.90	0	110	5.4
        12000.00	1	105	5.5
         3000.00	1	107	5.5
         4708.65	0	106	5.5
         5500.00	1	109	5.5
         2551.25	1	104	5.6    
        15066.15	1	108	5.6
         6000.00	1	109	5.6
          413.20	0	110	5.6
         9423.05	1	103	5.7
         5768.00	0	105	5.7
        14546.60	1	107	5.7
        25000.00	1	107	5.7
         3250.00	1	110	5.7
         4989.50	1	104	5.8
         7055.51	1	106	5.8
        21756.25	0	109	5.8
         4472.85	1	105	5.9
         3251.70	1	107	5.9
         4717.00	1	107	5.9
        12408.59	0	110	5.9
         7615.95	0	110	5.9
         2000.00	1	104	6
        15591.00	1	106	6
         5000.00	1	110	6
        10342.86	1	104	6.1
         5372.30	1	105	6.1
         5039.00	1	108	6.1
         2000.00	0	107	6.1
         2319.00	0	110	6.1
          104.90	0	109	6.1
         8073.28	0	104	6.2
         2302.20	0	107	6.2
         9653.91	0	110	6.2
         4209.00	0	105	6.3
         7000.00	0	106	6.3
         5543.00	1	110	6.3
        20000.00	1	109	6.3
         6164.47	1	103	6.4
         5606.15	1	107	6.4
        22930.00	0	108	6.4
        15000.00	1	109	6.4
         6724.50	1	104	6.5
         2628.32	0	106	6.5
         4700.00	1	109	6.5
         8172.50	1	110	6.5
         1958.40	0	104	6.6
         5110.66	0	105	6.6
        16999.90	1	107	6.6
         9009.05	1	107	6.6
         3658.50	1	109	6.6
         6781.35	0	104	6.7
         4691.50	1	106	6.7
        20245.58	1	109	6.7
        10329.00	1	109	6.7
         6439.17	0	104	6.8
         9138.90	1	108	6.8
         7494.50	1	106	6.8
         3591.00	1	109	6.8
         5275.00	1	104	6.9
         6602.50	1	107	6.9
         3581.50	1	109	6.9
         3323.00	1	104	7
         5929.54	1	104	7
         3250.00	0	108	7
         7000.00	1	106	7
         2376.66	0	109	7
         6704.35	1	109	7
         5522.05	1	104	7.1
         7089.50	0	107	7.1
         6920.35	1	109	7.1
         6933.49	1	103	7.2   
        11704.85	0	106	7.2
         3457.75	0	109	7.2
          776.54	0	109	7.2
         5792.21	1	105	7.3
         4999.05	1	107	7.3
         1272.00	0	108	7.3
           82.49	0	109	7.3
         8782.55	1	105	7.4
         7781.36	1	107	7.4
         1073.70	0	109	7.4
         2915.07	1	109	7.4
         5200.50	0	103	7.5
         5091.83	1	104	7.5
         5568.00	0	107	7.5
        11512.49	1	106	7.5
         2932.40	1	109	7.5
         7693.56	1	104	7.6
         3315.00	0	106	7.6
          778.67	0	109	7.6
        15000.00	1	104	7.7
         7500.00	1	108	7.7
         5000.11	1	106	7.7
         4146.00	1	104	7.8
         4908.00	1	106	7.8
         7099.50	1	104	7.9
         2265.15	1	107	7.9
         7027.00	0	108	7.9
        23000.00	0	105	8
        13000.00	1	104	8
        10156.65	1	107	8
         6500.00	1	103	8.1
         5000.00	1	107	8.1
         6631.40	1	106	8.1
         6550.00	1	105	8.2
         5388.00	1	107	8.2
        15313.15	0	105	8.3
         3500.00	1	107	8.3
         7791.32	1	104	8.4
         5600.00	1	103	8.4
         6326.50	1	107	8.4
         7022.65	1	107	8.4
         4672.10	1	104	8.5
         4285.00	1	108	8.5
         5544.90	1	105	8.6
         6780.50	1	107	8.6
         6000.00	1	108	8.6
         4138.60	0	105	8.7
         1710.15	0	107	8.7
        14138.89	1	103	8.8
         9437.85	1	106	8.8
         3001.00	1	106	8.8
         8500.00	1	103	8.9
        15174.50	1	105	8.9
        15163.10	1	107	8.9
         5119.00	1	104	9
         4530.00	1	106	9
         5000.00	1	106	9
         9084.00	1	104	9.1
         8564.00	1	108	9.1
         8212.83	1	105	9.2
         6021.00	1	106	9.2
         6200.00	0	104	9.3
         2269.09	1	103	9.3
         1500.00	1	106	9.3
        11133.30	1	108	9.3
         7666.65	1	105	9.4
         4075.85	1	107	9.4
         8751.43	0	103	9.5
         4151.85	1	107	9.5
         9839.50	1	106	9.5
         5955.00	1	104	9.6
        10457.00	1	106	9.6
         6713.71	1	105	9.7
         4550.00	1	106	9.7
        17962.28	0	108	9.7
         7890.39	1	103	9.8
        27757.95	0	103	9.8
         5000.00	1	108	9.8
         6000.00	0	103	9.9
        47446.50	1	107	9.9
        12358.00	1	108	9.9
         8828.56	1	105	10
        10575.00	0	106	10
         4000.00	1	103	10.1
         9646.50	1	106	10.1
          361.75	0	104	10.2
        10687.42	1	104	10.2
         6800.00	1	106	10.2
         7500.00	1	106	10.2
         7384.95	1	103	10.3
        17959.32	0	106	10.3
         5982.53	1	105	10.4
         7038.93	1	106	10.4
         2000.00	1	108	10.4
        11553.25	0	103	10.5 
        15466.15	1	106	10.5
         7201.50	0	105	10.6
         9354.90	1	106	10.6
        15104.00	1	107	10.6
         6673.30	1	105	10.7
        21502.25	1	105	10.7
         2800.00	0	106	10.7
        13715.24	1	103	10.8
          500.00	0	107	10.8
         6750.00	1	106	10.8
         1025.08	0	103	10.9
        14709.60	1	106	10.9
         9990.00	1	103	11
         7101.10	1	108	11
         1322.50	0	106	11
         3897.00	1	105	11.1
         9900.00	1	105	11.1
        10152.40	1	106	11.1
         5664.50	1	104	11.2
         6798.67	1	106	11.2
        11949.74	1	104	11.3
        14000.00	1	107	11.3
         2500.00	0	108	11.3
         6901.60	1	105	11.4
         9722.30	0	106	11.4
         5625.00	1	104	11.5
        10344.90	1	106	11.5
         5022.45	1	108	11.5
         3579.36	1	104	11.6
         5136.11	1	104	11.6
        11377.15	1	108	11.6
         8001.67	1	104	11.7
         8117.84	1	106	11.7
        12555.35	1	108	11.7
         5000.00	0	105	11.8
        17977.10	1	107	11.8
         7500.00	1	103	11.9
         6149.45	1	108	11.9
        33796.00	1	108	11.9
         8831.05	1	103	12
        13688.55	1	105	12
         306.41  	0	106	12
         6607.15	1	103	12.1
         5393.95	1	106	12.1
         7673.00	1	105	12.2
         4751.41	1	106	12.2
         9456.65	1	106	12.2
         4729.45	1	104	12.3
         3503.00	1	106	12.3
         6958.97	1	103	12.4
         3360.97	0	108	12.4
         5099.60	1	106	12.4
         4395.53	0	104	12.5
         3493.50	1	105	12.5
         4257.45	1	108	12.5
         2000.00	1	104	12.6
         7500.00	1	106	12.6
         8908.40	1	107	12.6
         1984.06	0	103	12.7
         8070.30	1	106	12.7
          624.38	1	103	12.8
        10395.38	1	106	12.8
        16149.55	1	108	12.8
         5144.15	1	104	12.9
         6154.70	1	108	12.9
         5000.00	1	104	13
         5000.00	1	103	13
        12000.00	1	107	13
         8855.00	1	104	13.1
         1000.00	1	106	13.1
         6113.00	1	107	13.1
        18707.16	1	104	13.2
         2129.03	0	108	13.2
         9000.00	0	105	13.3
         3552.66	0	108	13.3
         5000.00	1	107	13.3
         6038.00	1	104	13.4
         3480.30	1	103	13.4
        16000.00	1	107	13.4
         3480.30	1	103	13.5
        10979.39	1	106	13.5
         6874.25	1	108	13.5
         8296.95	1	105	13.6
         6333.00	1	106	13.6
         5409.66	0	104	13.7
         4250.00	1	106	13.7
         8500.00	1	107	13.7
         5000.00	1	103	13.8
          322.15	0	106	13.8
         7460.00	1	104	13.9
        12000.00	1	105	13.9
        32500.00	1	106	13.9
         5309.10	1	104	14
         4443.00	0	107	14
         1333.20	0	108	14
         5040.00	0	105	14.1
        37806.20	1	108	14.1
         7063.00	1	103	14.2
        12310.25	1	108	14.2
         4248.30	1	107	14.2
        32691.00	1	105	14.3
         6000.00	1	104	14.3
         5000.00	1	106	14.3
         4000.00	1	104	14.4
         6958.50	1	107	14.4
        20000.00	1	107	14.4
         5497.00	1	105	14.5
        18712.42	0	106	14.5
        43600.00	1	103	14.6
         2618.66	0	106	14.6
         7762.35	1	106	14.6
         5176.00	0	105	14.7
         6887.40	1	107	14.7
        12804.25	1	105	14.8
         5026.00	1	103	14.8
        76255.76	1	107	14.8
        26275.83	1	106	14.8
         7468.18	0	103	14.9
         8135.00	1	106	14.9
         8648.50	0	104	15
         5428.00	1	107	15
         3800.00	1	103	15.1
         3060.35	0	106	15.1
        13500.00	1	107	15.1
        30579.89	1	103	15.2
        12971.55	0	103	15.2
        18872.70	1	107	15.2
         2500.00	1	104	15.3
        11500.00	1	107	15.3
        16164.15	1	106	15.3
         9665.85	1	103	15.4
        15460.00	1	106	15.4
        10437.64	0	103	15.5
         6202.50	1	106	15.5
         3000.00	1	107	15.5
        15268.64	1	105	15.6
         9152.10	1	106	15.6
        17215.00	1	104	15.7
         6096.50	0	104	15.7
         5285.60	0	106	15.7
         4064.16	0	106	15.7
         5500.00	1	105	15.8
         1350.00	1	107	15.8
        11049.05	0	105	15.9
         6548.33	1	106	15.9
         7000.00	0	103	16
         7000.00	1	107	16
         3036.46	0	107	16
         5770.01	0	105	16.1
         2780.55	1	104	16.1
         9248.35	1	106	16.1
        14979.07	1	104	16.2
         5064.45	1	106	16.2
           31.49	0	107	16.2
         7675.20	1	105	16.3
        14909.15	1	106	16.3
         3750.00	1	105	16.4
         6563.52	0	107	16.4
         8500.00	0	106	16.4
         5381.51	1	103	16.5
        11363.00	1	107	16.5
         6815.15	1	104	16.6
          713.00	0	104	16.6
         5000.00	0	107	16.6
         3000.00	1	106	16.6
         4000.00	1	103	16.7
         4923.36	1	106	16.7
        14336.51	1	103	16.8
        11100.00	0	106	16.8
        45132.03	0	103	16.9
         6460.00	1	106	16.9
         1213.78	0	106	16.9
         6750.00	1	105	17
        12783.42	1	104	17
        14950.00	1	106	17
         8301.51	1	103	17.1
         3342.95	0	106	17.1
         2439.90	0	106	17.1
         7850.95	1	103	17.2
          515.91	0	106	17.2
         3000.00	1	104	17.3
         4691.16	1	106	17.3
         8900.00	0	104	17.4
         8375.10	1	104	17.5
         7620.55	0	105	17.5
         3556.32	1	104	17.6
         5444.15	1	104	17.7
         2170.43	0	105	17.8
         7670.05	1	104	17.9
         2510.12	1	103	18
         8706.32	1	103	18
        10590.10	0	104	18.1
        13592.41	1	105	18.2
        17677.75	0	105	18.3
         2444.78	1	104	18.4
         4116.00	0	104	18.4
        10000.00	1	103	18.5
        16000.00	0	104	18.6
         6791.82	1	104	18.7
        11860.92	1	105	18.8
         2118.15	1	104	18.9
        17336.25	0	104	18.9
         6507.65	1	105	19
         4650.00	1	105	19.1
         6000.00	1	105	19.2
         6300.00	1	104	19.3
        15128.32	1	104	19.3
         3000.00	1	105	19.4
         5500.00	1	103	19.5
         3000.00	0	105	19.6
         9319.67	1	103	19.7
         7642.26	1	105	19.8
         7496.88	1	104	19.8
        20486.00	0	104	19.9
         8999.75	1	105	20
        10186.92	1	105	20.1
         8354.50	0	105	20.2
         3886.25	0	104	20.2
        17500.00	0	104	20.3
         7915.30	1	104	20.4
         2656.07	0	104	20.5
         8639.80	1	103	20.6
         4380.77	1	103	20.7
         9314.08	1	103	20.7
         5379.15	1	104	20.8
        10000.00	1	105	20.9
        14958.35	1	105	21
        17708.09	1	104	21.1
         5021.00	1	103	21.1
         6800.00	1	103	21.2
        21241.09	1	103	21.3
        10000.00	0	105	21.4
        18849.90	1	104	21.5
          864.00	0	103	21.6
        18286.00	1	104	21.6
         8000.00	0	105	21.7
         1570.82	1	104	21.8
        11000.00	1	105	21.9
         2000.00	1	105	22
         4581.10	1	103	22
         9227.21	1	104	22.1
        29000.00	1	104	22.2
          529.40	1	105	22.3
          517.00	0	104	22.4
         5650.00	1	105	22.5
         7642.15	1	103	22.5
        31207.99	1	103	22.6
         5002.21	1	105	22.7
         3878.00	1	105	22.8
         7000.00	1	105	22.9
        14736.74	1	103	23
         2761.50	0	103	23
         5600.00	1	105	23.1
         5275.00	1	103	23.2
         8331.20	1	103	23.3
        67750.00	1	104	23.4
         3750.00	1	104	23.4
         8225.66	1	104	23.5
        13000.00	1	103	23.6
         8171.12	1	103	23.7
        16038.25	1	104	23.8
        14000.00	1	105	23.9
         3892.00	1	103	23.9
         6033.17	1	103	24
         5380.00	0	103	24.1
         3125.00	0	103	24.2
        13946.00	1	103	24.3
         8500.00	1	104	24.3
        10746.16	1	103	24.4
         7490.50	1	105	24.5
         8437.35	1	104	24.6
        13321.14	1	101	24.7
         2397.92	1	103	24.7
         8637.40	1	103	24.8
         1393.12	0	103	24.8
         1413.12	0	103	24.9
         3382.64	1	103	25
         1005.42	1	103	25.1
         1018.42	1	103	25.2
        22400.00	1	103	25.2
        24495.15	1	105	25.3
        17734.58	1	105	25.4
        19839.78	1	104	25.5
        10061.21	1	104	25.6
        11056.34	1	105	25.7
         6647.15	1	104	25.7
         7448.50	1	103	25.8
         5736.17	0	105	25.9
         7690.95	0	104	26
         5000.00	1	104	26.1
        10315.40	1	104	26.1
         2484.25	1	103	26.2
        15060.15	1	100	26.3
        31903.50	0	104	26.3
         9061.50	1	105	26.4
        17000.00	1	105	26.5 
         2830.97	0	105	26.6
         2672.25	1	104	26.6
        21200.00	1	105	26.7
         2000.00	0	103	26.8
         1542.00	0	103	26.9
         2242.32	1	105	27
         9326.95	1	103	27
        11878.95	1	103	27.1
        29800.00	0	103	27.2
        13184.65	1	105	27.3
         4020.18	1	103	27.4
         2500.00	1	105	27.5
         5903.83	0	105	27.5
         5500.00	1	104	27.6
        29279.00	1	104	27.7
        23535.88	1	104	27.8
        11000.00	0	104	27.9
         3211.00	1	104	28
        12853.15	1	103	28
        15654.21	1	105	28.1
         7303.60	1	104	28.2
        10500.00	0	104	28.3
         1885.50	0	105	28.4
          135.21	0	105	28.4
           31.49	0	105	28.5
        34465.40	1	104	28.6
         1259.12	0	105	28.7
         1263.62	0	105	28.8
          955.12	0	105	28.9
         9500.00	0	104	28.9
        22175.00	1	104	29
        15725.00	0	104	29.1
         2000.00	1	104	29.2
         2000.00	0	104	29.3
        22575.50	1	104	29.3
        19500.00	1	104	29.4
        11850.50	1	104	29.5
        12140.00	1	104	29.6
         4358.00	1	103	29.7
         3000.00	1	103	29.8
         6810.00	1	104	29.8
         5000.00	1	104	29.9
        10550.00	0	103	30
        18000.00	0	103	30.1
         4269.00	1	103	30.2
        11157.37	0	104	30.2
        10356.32	1	103	30.3
         1000.00	0	104	30.4 
        18358.00	1	103	30.5
         4410.06	1	103	30.6
         7141.02	1	104	30.7
        30732.68	1	104	30.7
         1172.10	0	104	30.8
         3666.00	1	104	30.9
         3666.00	1	104	31
         9520.14	1	103	31.1
        13386.93	1	103	31.1
        11245.32	1	103	31.2
         7500.00	1	103	31.3
       116586.72	1	103	31.4
         1838.00	1	103	31.5
         3079.47	0	103	31.6
         9163.74	1	103	31.6
        22800.00	1	103	31.7
         7953.50	0	103	31.8
        10947.00	0	103	31.9
